"","month","year","BNFSectionName","id","NIC"
"16553","June","2019","Lipid-Regulating Drugs","June 2019",8802928.70869017
"16554","June","2019","Local Anaesthesia","June 2019",1550348.0190469
"16555","June","2019","Local Anaesthetics","June 2019",312.469988822937
"16556","June","2019","Local Prepn for Anal & Rectal Disorders","June 2019",697397.261694431
"16557","June","2019","Low Friction Products","June 2019",67280.9698123932
"16558","June","2019","Lubricant Gels","June 2019",78163.7986974716
"16559","June","2019","Lymphoedema Garments","June 2019",2031830.36745262
"16560","June","2019","Management of Skin Conditions","June 2019",21853.1407493353
"16561","June","2019","Metabolic Disorders","June 2019",309986.966514587
"16562","June","2019","Micro-Enema - Sodium Citrate","June 2019",1475.7900390625
"16563","June","2019","Minerals","June 2019",4232166.41300774
"16564","June","2019","Miscellaneous Ophthalmic Preparations","June 2019",1709451.09735417
"16565","June","2019","Miscellaneous Topical Preparations","June 2019",19834.0204515457
"16566","June","2019","Mucolytics","June 2019",1626689.73157024
"16567","June","2019","Mydriatics And Cycloplegics","June 2019",468388.034067154
"16568","June","2019","Nasal Products","June 2019",85789.3090426922
"16569","June","2019","Night Drainage Bags","June 2019",1170197.00473309
"16570","June","2019","Nit,Calc Block & Other Antianginal Drugs","June 2019",12384284.8731735
"16571","June","2019","Obesity","June 2019",843235.527587891
"16572","June","2019","Oral Film Forming Agents","June 2019",51362.9992675781
"16573","June","2019","Oral Nutrition","June 2019",30415580.4607778
"16574","June","2019","Other Appliances","June 2019",4983896.11316383
"16575","June","2019","Other Endocrine Drugs","June 2019",470300.767860413
"16576","June","2019","Other Gases","June 2019",583.919982910156
"16577","June","2019","Other Health Supplements","June 2019",15273.6299616098
"16578","June","2019","Other Preparations","June 2019",12869.4103519917
"16579","June","2019","Peak Flow Meters","June 2019",90497.1817287207
"16580","June","2019","Pelvic Toning Devices","June 2019",1001.84999847412
"16581","June","2019","Physical Debridement Device","June 2019",346041.125591278
"16582","June","2019","Plantar Pressure Offloading Device","June 2019",90902.5201911926
"16583","June","2019","Positive Inotropic Drugs","June 2019",286057.154087067
"16584","June","2019","Preparations For Eczema And Psoriasis","June 2019",5410616.94802308
"16585","June","2019","Preparations For Warts And Calluses","June 2019",210500.125554323
"16586","June","2019","Pressure Plates/Shields","June 2019",4222.42994260788
"16587","June","2019","Prosthetic Adhesives","June 2019",99
"16588","June","2019","Pulsed Electromagnetic Stimulator","June 2019",1492.65002441406
"16589","June","2019","Selective Preparations","June 2019",596933.340889931
"16590","June","2019","Sex Hormones","June 2019",6647352.49009395
"16591","June","2019","Sex Hormones & Antag In Malig Disease","June 2019",5385730.42540741
"16592","June","2019","Shampoo&Other Preps For Scalp&Hair Cond","June 2019",660080.068089485
"16593","June","2019","Silk Garments","June 2019",77154.9901781082
"16594","June","2019","Single Substances","June 2019",7072.1000213623
"16595","June","2019","Skin Adhesive, Sterile","June 2019",295
"16596","June","2019","Skin Cleansers,Antiseptics & Desloughing","June 2019",158437.922101021
"16597","June","2019","Skin Closure Strips, Sterile","June 2019",2791.52990341187
"16598","June","2019","Skin Fillers And Protectives","June 2019",2933987.84755468
"16599","June","2019","Skin Protectors","June 2019",1355212.84250259
"16600","June","2019","Soft-Tissue Disorders & Topical Pain Rel","June 2019",2845939.46082592
"16601","June","2019","Stockinette","June 2019",567301.235294104
"16602","June","2019","Stoma Caps/Dressings","June 2019",95381.0297279358
"16603","June","2019","Stoma Care","June 2019",917.239990234375
"16604","June","2019","Sunscreens And Camouflagers","June 2019",1241452.22814274
"16605","June","2019","Surgical Adhesive Tape","June 2019",93312.1101046205
"16606","June","2019","Surgical Sutures","June 2019",403.809999465942
"16607","June","2019","Suspensory Systems","June 2019",54458.4703063965
"16608","June","2019","Swabs","June 2019",95869.2797927856
"16609","June","2019","Sympathomimetics","June 2019",452405.358291626
"16610","June","2019","Systemic Nasal Decongestants","June 2019",12280.5800266266
"16611","June","2019","Thyroid And Antithyroid Drugs","June 2019",7451552.17641735
"16612","June","2019","Top Local Anaesthetics & Antipruritics","June 2019",175497.974737585
"16613","June","2019","Topical Circulatory Preparations","June 2019",35489.7200775146
"16614","June","2019","Topical Corticosteroids","June 2019",4407721.59489822
"16615","June","2019","Tracheostomy & Laryngectomy Appliances","June 2019",1289268.73310471
"16616","June","2019","Treatment Of Glaucoma","June 2019",9060507.87730861
"16617","June","2019","Treatment Of Vaginal & Vulval Conditions","June 2019",2382673.38097334
"16618","June","2019","Trusses","June 2019",5724.07999992371
"16619","June","2019","Tubing & Accessories","June 2019",14341.6000366211
"16620","June","2019","Tubing And Accessories","June 2019",306057.709491253
"16621","June","2019","Two Piece Ostomy Systems","June 2019",2252125.37396431
"16622","June","2019","Urinal Systems","June 2019",63956.5603179932
"16623","June","2019","Urostomy Bags","June 2019",1974295.02783966
"16624","June","2019","Vaccines And Antisera","June 2019",188518.360264301
"16625","June","2019","Vacuum Pumps for Erectile Dysfunction","June 2019",154536.258455276
"16626","June","2019","Vaginal Dilators","June 2019",8143.88012695312
"16627","June","2019","Vaginal Moisturisers","June 2019",193026.771339417
"16628","June","2019","Vaginal PH Correction Products","June 2019",9027
"16629","June","2019","Venous Ulcer Compression System","June 2019",321915.809547424
"16630","June","2019","Vitamins","June 2019",10397187.0578717
"16631","June","2019","Waters","June 2019",9016.48974609375
"16632","June","2019","Wound Management & Other Dressings","June 2019",9828707.93994015
"16633","June","2019","Wound Management Products","June 2019",47087.8984375
"16634","June","2019","X-Ray Contrast Media","June 2019",560
"16635","June","2020","Absorbent Cottons","June 2020",1240.82997131348
"16636","June","2020","Acids","June 2020",6349.98979669809
"16637","June","2020","Acne and rosacea","June 2020",2055614.29078436
"16638","June","2020","Acne Treatment","June 2020",137
"16639","June","2020","Acute diarrhoea","June 2020",610643.247193813
"16640","June","2020","Adhesive (Pastes/Sprays/Solutions)","June 2020",5186.92992401123
"16641","June","2020","Adhesive Discs/Rings/Pads/Plasters","June 2020",858828.559487343
"16642","June","2020","Adhesive Dressing Remover Ster Silicone","June 2020",23103.4700927734
"16643","June","2020","Adhesive Removers (Sprays/Liquids/Wipes)","June 2020",1733725.30489731
"16644","June","2020","Alcohol, wines and spirits","June 2020",0
"16645","June","2020","Anaemias and some other blood disorders","June 2020",5162496.80234152
"16646","June","2020","Anal Irrigation System","June 2020",1956606.88646698
"16647","June","2020","Anal Plugs","June 2020",58791.8989257812
"16648","June","2020","Analgesics","June 2020",35914846.5699804
"16649","June","2020","Anthelmintics","June 2020",41550.710082531
"16650","June","2020","Anti-arrhythmic drugs","June 2020",577246.73662138
"16651","June","2020","Anti-infective eye preparations","June 2020",665164.15639174
"16652","June","2020","Anti-infective skin preparations","June 2020",1184483.220191
"16653","June","2020","Antibacterial drugs","June 2020",13725250.4989817
"16654","June","2020","Anticoagulants and protamine","June 2020",56055051.8520836
"16655","June","2020","Antidepressant drugs","June 2020",32730460.4838042
"16656","June","2020","Antiepileptic drugs","June 2020",25443039.1563418
"16657","June","2020","Antifibrinolytic drugs and haemostatics","June 2020",298798.611354828
"16658","June","2020","Antifibrotics","June 2020",7.96999979019165
"16659","June","2020","Antifungal drugs","June 2020",653258.342347622
"16660","June","2020","Antihistamines, hyposensitisation and allergic emergencies","June 2020",6099209.88945246
"16661","June","2020","Antiperspirants","June 2020",22756.0603885651
"16662","June","2020","Antiplatelet drugs","June 2020",6027074.50608826
"16663","June","2020","Antiprotozoal drugs","June 2020",990708.227428436
"16664","June","2020","Antisecretory drugs and mucosal protectants","June 2020",13527519.7593291
"16665","June","2020","Antispasmodics and other drugs altering gut motility","June 2020",4803489.84086752
"16666","June","2020","Antiviral drugs","June 2020",1107332.00711536
"16667","June","2020","Arm Sling/Bandages","June 2020",1257389.3811442
"16668","June","2020","Aromatic inhalations","June 2020",158.319996953011
"16669","June","2020","Bacterial Decolonisation Products","June 2020",1097.53999328613
"16670","June","2020","Bag Closures","June 2020",4770.11998653412
"16671","June","2020","Bag Covers","June 2020",17653.3300237656
"16672","June","2020","Base,diluent, suspending agents and stabilisers","June 2020",1606993.4288578
"16673","June","2020","Belts","June 2020",408769.620704412
"16674","June","2020","Beta-adrenoceptor blocking drugs","June 2020",6674417.02139425
"16675","June","2020","Bronchodilators","June 2020",26427921.9516606
"16676","June","2020","Catheter Maintenance Products","June 2020",604030.041992188
"16677","June","2020","Catheter Valves","June 2020",193172.838326454
"16678","June","2020","Catheters","June 2020",12936345.8787003
"16679","June","2020","Cervical Collar","June 2020",85.2800011634827
"16680","June","2020","Chiropody Appliances","June 2020",2973.8199224472
"16681","June","2020","Chronic bowel disorders","June 2020",9053058.15109253
"16682","June","2020","CNS stimulants and drugs used for ADHD","June 2020",5927325.8040657
"16683","June","2020","Colostomy Bags","June 2020",7725106.37997818
"16684","June","2020","Colostomy Sets","June 2020",525.239990234375
"16685","June","2020","Colouring,flavouring and sweetening agents","June 2020",564.290008544922
"16686","June","2020","Compound vitamin and mineral formulations","June 2020",77115.6604218781
"16687","June","2020","Contraceptive Devices","June 2020",6323.47995471954
"16688","June","2020","Contraceptives","June 2020",3785815.1858511
"16689","June","2020","Cordials and soft drinks","June 2020",2974.14001464844
"16690","June","2020","Corticosteroids (endocrine)","June 2020",3256823.32736731
"16691","June","2020","Corticosteroids (respiratory)","June 2020",47969932.3146
"16692","June","2020","Corticosteroids and other anti-inflammatory preparations","June 2020",2583913.64080727
"16693","June","2020","Cough preparations","June 2020",25493.2404499054
"16694","June","2020","Cromoglycate, leukotriene and phosphodesterase type-4 inhib","June 2020",1023129.66271973
"16695","June","2020","Cycloidal Vibration Accessories","June 2020",3060
"16696","June","2020","Cytotoxic drugs","June 2020",835532.513519287
"16697","June","2020","Deodorants","June 2020",105626.569488287
"16698","June","2020","Detection Sensor Interstitial Fluid/Gluc","June 2020",5512920
"16699","June","2020","Dev For Fungal Nail Infections","June 2020",893.299987792969
"16700","June","2020","Discharge Solidifying Agents","June 2020",144920.147659302
"16701","June","2020","Disinfectants, preservatives and sterilising agents","June 2020",357.850013256073
"16702","June","2020","Diuretics","June 2020",5777502.85429752
"16703","June","2020","Drugs acting on the ear","June 2020",648896.222093582
"16704","June","2020","Drugs acting on the nose","June 2020",4992927.60814273
"16705","June","2020","Drugs acting on the oropharynx","June 2020",496154.671949387
"16706","June","2020","Drugs affecting bone metabolism","June 2020",2888295.38272858
"16707","June","2020","Drugs affecting intestinal secretions","June 2020",4421031.75455284
"16708","June","2020","Drugs affecting the immune response","June 2020",3293358.2349472
"16709","June","2020","Drugs for dementia","June 2020",2832787.85618591
"16710","June","2020","Drugs for genito-urinary disorders","June 2020",13971490.4930465
"16711","June","2020","Drugs for soft-tissue disorders and topical pain relief","June 2020",2762332.6896472
"16712","June","2020","Drugs used in diabetes","June 2020",92518345.8017578
"16713","June","2020","Drugs used in nausea and vertigo","June 2020",3466031.17103195
"16714","June","2020","Drugs used in neuromuscular disorders","June 2020",1055224.10900354
"16715","June","2020","Drugs used in parkinsonism and related disorders","June 2020",8444322.18576813
"16716","June","2020","Drugs used in psychoses and related disorders","June 2020",9876210.1180892
"16717","June","2020","Drugs used in rheumatic diseases and gout","June 2020",9733051.60825473
"16718","June","2020","Drugs used in substance dependence","June 2020",6032552.27897406
"16719","June","2020","Drugs used in the treatment of obesity","June 2020",773346.432472229
"16720","June","2020","Dry Mouth Products","June 2020",260897.936805725
"16721","June","2020","Dyspepsia and gastro-oesophageal reflux disease","June 2020",2034559.69437373
"16722","June","2020","Elastic Hosiery","June 2020",599249.230110645
"16723","June","2020","Emollient and barrier preparations","June 2020",4046001.45539093
"16724","June","2020","Emollients","June 2020",4124790.21143627
"16725","June","2020","Eye Products","June 2020",3785951.99010724
"16726","June","2020","Faecal Collectors","June 2020",10432.5499725342
"16727","June","2020","Filters/Bridges","June 2020",13975.7704906464
"16728","June","2020","Flanges","June 2020",2966.89002799988
"16729","June","2020","Fluids and electrolytes","June 2020",872911.184488773
"16730","June","2020","Foam","June 2020",20.8199996948242
"16731","June","2020","Foods","June 2020",1867097.55818701
"16732","June","2020","Gauzes & Gauze Tissue","June 2020",208118.808954239
"16733","June","2020","General anaesthesia","June 2020",287566.153445244
"16734","June","2020","Health supplements","June 2020",275851.387563229
"16735","June","2020","Hernia Support Garments","June 2020",2878.20002746582
"16736","June","2020","Hypertension and heart failure","June 2020",18078381.9818211
"16737","June","2020","Hypnotics and anxiolytics","June 2020",7184064.47881526
"16738","June","2020","Hypothalamic and pituitary hormones and anti, oestrogens","June 2020",3738317.51891136
"16739","June","2020","Ileostomy Bags","June 2020",8383542.062047
"16740","June","2020","Immunoglobulins","June 2020",645.600006103516
"16741","June","2020","Incontinence Belts","June 2020",27.1399993896484
"16742","June","2020","Incontinence Sheath Fixing Strips & Adh","June 2020",27690.9603729248
"16743","June","2020","Incontinence Sheaths","June 2020",992834.659221649
"16744","June","2020","Indwelling Pleural Cath Drain System","June 2020",213075.673217773
"16745","June","2020","Inhalation Solutions","June 2020",159444.256347656
"16746","June","2020","Insert For Female Stress Incont","June 2020",10277.8298492432
"16747","June","2020","Intravenous nutrition","June 2020",219.520004272461
"16748","June","2020","Irrigation Solutions","June 2020",253449.487663269
"16749","June","2020","Irrigation Washout Appliances","June 2020",114677.339286804
"16750","June","2020","Jaw Rehabilitation Device","June 2020",5307.86004638672
"16751","June","2020","Laxatives","June 2020",8737412.84732723
"16752","June","2020","Leg Bags","June 2020",1937771.15108776
"16753","June","2020","Leg Ulcer Wrap","June 2020",13.8000001907349
"16754","June","2020","Lints","June 2020",701.330017089844
"16755","June","2020","Lipid-regulating drugs","June 2020",11937300.200747
"16756","June","2020","Local anaesthesia","June 2020",1413004.67473215
"16757","June","2020","Local anaesthetics","June 2020",265.259998321533
"16758","June","2020","Local preparations for anal and rectal disorders","June 2020",663637.651878357
"16759","June","2020","Low Friction Products","June 2020",68697.6705145836
"16760","June","2020","Lubricant Gels","June 2020",90049.2105789185
"16761","June","2020","Lymphoedema Garments","June 2020",1733411.80113888
"16762","June","2020","Management of skin conditions","June 2020",18236.2009320259
"16763","June","2020","Metabolic disorders","June 2020",271688.309410095
"16764","June","2020","Micro-Enema - Sodium Citrate","June 2020",1346.39001464844
"16765","June","2020","Minerals","June 2020",2846205.20871663
"16766","June","2020","Miscellaneous ophthalmic preparations","June 2020",1731884.87520409
"16767","June","2020","Miscellaneous topical preparations","June 2020",15731.4298248291
"16768","June","2020","Mucolytics","June 2020",1786313.27727699
"16769","June","2020","Mydriatics and cycloplegics","June 2020",419217.996116638
"16770","June","2020","Nasal Products","June 2020",86534.6834261417
"16771","June","2020","Night Drainage Bags","June 2020",1216262.95941377
"16772","June","2020","Nitrates, calcium-channel blockers & other antianginal drugs","June 2020",13760575.9846582
"16773","June","2020","Oral Film Forming Agents","June 2020",55475.9100112915
"16774","June","2020","Oral nutrition","June 2020",33007801.6135442
"16775","June","2020","Other Appliances","June 2020",4509786.70102525
"16776","June","2020","Other endocrine drugs","June 2020",513654.164131165
"16777","June","2020","Other health supplements","June 2020",49347.9401453137
"16778","June","2020","Other preparations","June 2020",11305.9699168205
"16779","June","2020","Peak Flow Meters","June 2020",153840.540715814
"16780","June","2020","Pelvic Toning Devices","June 2020",375
"16781","June","2020","Physical Debridement Device","June 2020",376716.955734253
"16782","June","2020","Positive inotropic drugs","June 2020",341011.399902344
"16783","June","2020","Preparations for eczema and psoriasis","June 2020",5434136.51416492
"16784","June","2020","Preparations for warts and calluses","June 2020",176696.428915024
"16785","June","2020","Pressure Offloading Device","June 2020",94638.488035202
"16786","June","2020","Pressure Plates/Shields","June 2020",2845.2399597168
"16787","June","2020","Prosthetic Adhesives","June 2020",54.3600006103516
"16788","June","2020","Pulsed Electromagnetic Stimulator","June 2020",1269.45001220703
"16789","June","2020","Selective preparations","June 2020",643049.441820621
"16790","June","2020","Sex Hormones","June 2020",6267121.56196153
"16791","June","2020","Sex hormones and hormone antagonists in malignant disease","June 2020",6387804.67947006
"16792","June","2020","Shampoos and other preparations for scalp and hair conditions","June 2020",654133.243671417
"16793","June","2020","Silk Garments","June 2020",44129.2900896072
"16794","June","2020","Single substances","June 2020",1468.00001525879
"16795","June","2020","Skin Adhesive, Sterile","June 2020",246.440000534058
"16796","June","2020","Skin cleansers,antiseptics and desloughing agents","June 2020",172017.313424468
"16797","June","2020","Skin Closure Strips, Sterile","June 2020",2286.46994781494
"16798","June","2020","Skin Fillers And Protectives","June 2020",2991364.17761993
"16799","June","2020","Skin Protectors","June 2020",1405766.30635452
"16800","June","2020","Stockinette","June 2020",574415.642869473
"16801","June","2020","Stoma Caps/Dressings","June 2020",94317.9705429077
"16802","June","2020","Stoma care","June 2020",237.680004119873
"16803","June","2020","Sunscreens and camouflagers","June 2020",846678.974740028
"16804","June","2020","Surgical Adhesive Tape","June 2020",92044.4399713874
"16805","June","2020","Surgical Sutures","June 2020",87.6199988126755
"16806","June","2020","Suspensory Systems","June 2020",46337.3400421143
"16807","June","2020","Swabs","June 2020",91208.4791946411
"16808","June","2020","Sympathomimetics","June 2020",547879.182224274
"16809","June","2020","Systemic nasal decongestants","June 2020",10469.6301708221
"16810","June","2020","Thyroid and antithyroid drugs","June 2020",7717285.26190948
"16811","June","2020","Topical circulatory preparations","June 2020",33492.060546875
"16812","June","2020","Topical corticosteroids","June 2020",4455430.16045356
"16813","June","2020","Topical local anaesthetics and antipruritics","June 2020",185808.938343599
"16814","June","2020","Tracheostomy & Laryngectomy Appliances","June 2020",1220723.52046013
"16815","June","2020","Treatment of glaucoma","June 2020",8707411.45718575
"16816","June","2020","Treatment of vaginal and vulval conditions","June 2020",2372002.54588604
"16817","June","2020","Trusses","June 2020",5072.01985931396
"16818","June","2020","Tubing & Accessories","June 2020",14516.0903320312
"16819","June","2020","Tubing And Accessories","June 2020",321732.067003727
"16820","June","2020","Two Piece Ostomy Systems","June 2020",2120121.37407303
"16821","June","2020","Urinal Systems","June 2020",53437.7700619698
"16822","June","2020","Urostomy Bags","June 2020",2037424.03418732
"16823","June","2020","Vaccines and antisera","June 2020",24091.4300050735
"16824","June","2020","Vacuum Pumps for Erectile Dysfunction","June 2020",82727.279958725
"16825","June","2020","Vaginal Dilators","June 2020",4199.08990478516
"16826","June","2020","Vaginal Moisturisers","June 2020",184526.821990967
"16827","June","2020","Vaginal PH Correction Products","June 2020",7687.5
"16828","June","2020","Venous Ulcer Compression System","June 2020",315352.868732452
"16829","June","2020","Vitamins","June 2020",10305794.4940394
"16830","June","2020","Waters","June 2020",8646.13012695312
"16831","June","2020","Wound Management & Other Dressings","June 2020",10061397.5585117
"16832","June","2020","Wound management products","June 2020",50669.120300293
"16833","June","2020","X-Ray contrast media","June 2020",1557.5
"16834","l","2016","Absorbent Cottons","l20202016",2207.80000686646
"16835","l","2016","Acids","l20202016",6251.92993307114
"16836","l","2016","Acne and Rosacea","l20202016",2144422.66634846
"16837","l","2016","Acne Treatment","l20202016",535
"16838","l","2016","Acute Diarrhoea","l20202016",564797.857401669
"16839","l","2016","Adhesive (Pastes/Sprays/Solutions)","l20202016",6755.89987564087
"16840","l","2016","Adhesive Discs/Rings/Pads/Plasters","l20202016",709010.523746371
"16841","l","2016","Adhesive Dressing Remover Ster Silicone","l20202016",12151.4800109863
"16842","l","2016","Adhesive Removers (Sprays/Liquids/Wipes)","l20202016",1473915.62239456
"16843","l","2016","Alcohol, Wines & Spirits","l20202016",51.5400009155273
"16844","l","2016","Anaemias + Other Blood Disorders","l20202016",4306247.04740778
"16845","l","2016","Anal Irrigation System","l20202016",1397730.9094429
"16846","l","2016","Anal Plugs","l20202016",48070.2310180664
"16847","l","2016","Analgesics","l20202016",42070005.4689197
"16848","l","2016","Anthelmintics","l20202016",41703.8798310459
"16849","l","2016","Anti-Arrhythmic Drugs","l20202016",801393.539601326
"16850","l","2016","Anti-Infective Eye Preparations","l20202016",893160.004190207
"16851","l","2016","Anti-Infective Skin Preparations","l20202016",1607343.99178779
"16852","l","2016","Antibacterial Drugs","l20202016",14622466.7744339
"16853","l","2016","Anticoagulants And Protamine","l20202016",23090325.7250786
"16854","l","2016","Antidepressant Drugs","l20202016",19667091.7104242
"16855","l","2016","Antiepileptics","l20202016",44273194.1255987
"16856","l","2016","Antifibrinolytic Drugs & Haemostatics","l20202016",193905.788882256
"16857","l","2016","Antifungal Drugs","l20202016",825841.42020309
"16858","l","2016","Antihist, Hyposensit & Allergic Emergen","l20202016",5488511.30625761
"16859","l","2016","Antiperspirants","l20202016",48421.9797890186
"16860","l","2016","Antiplatelet Drugs","l20202016",5686337.56330442
"16861","l","2016","Antiprotozoal Drugs","l20202016",686730.445755005
"16862","l","2016","Antisecretory Drugs+Mucosal Protectants","l20202016",8978971.74251461
"16863","l","2016","Antispasmod.&Other Drgs Alt.Gut Motility","l20202016",5114628.58798695
"16864","l","2016","Antiviral Drugs","l20202016",852198.246425629
"16865","l","2016","Arm Sling/Bandages","l20202016",1922692.35761237
"16866","l","2016","Aromatic Inhalations","l20202016",940.389984726906
"16867","l","2016","Bacterial Decolonisation Products","l20202016",507.209991455078
"16868","l","2016","Bag Closures","l20202016",7079.87988042831
"16869","l","2016","Bag Covers","l20202016",28903.9499669075
"16870","l","2016","Base/Dil/Susp Agents/Stabilisers","l20202016",1483086.60381663
"16871","l","2016","Belts","l20202016",307453.218995571
"16872","l","2016","Beta-Adrenoceptor Blocking Drugs","l20202016",4875035.43118858
"16873","l","2016","Bitters And Tonics","l20202016",2123.75
"16874","l","2016","Bronchodilators","l20202016",25878352.0641189
"16875","l","2016","Catheter Maintenance Solutions","l20202016",548274.209655762
"16876","l","2016","Catheter Valves","l20202016",162124.081359863
"16877","l","2016","Catheters","l20202016",10584479.0518947
"16878","l","2016","Cellulose Wadding BP 1988","l20202016",2.20000004768372
"16879","l","2016","Cervical Collar","l20202016",200.3600025177
"16880","l","2016","Chiropody Appliances","l20202016",2741.54008483887
"16881","l","2016","Chronic Bowel Disorders","l20202016",8449111.85355949
"16882","l","2016","CNS Stimulants and drugs used for ADHD","l20202016",4747993.00010335
"16883","l","2016","Colostomy Bags","l20202016",7035535.01985765
"16884","l","2016","Colouring,Flavouring & Sweetening Agents","l20202016",194.619995117188
"16885","l","2016","Compound Vit/Mineral Formulations","l20202016",226120.097753346
"16886","l","2016","Contraceptive Devices","l20202016",14673.0696439743
"16887","l","2016","Contraceptives","l20202016",5121503.1546849
"16888","l","2016","Cordials/Soft Drinks","l20202016",12345.789894104
"16889","l","2016","Corti'roids & Other Anti-Inflamm.Preps.","l20202016",1076088.80370116
"16890","l","2016","Corticosteroids (Endocrine)","l20202016",9920138.70443511
"16891","l","2016","Corticosteroids (Respiratory)","l20202016",54279300.8782864
"16892","l","2016","Cough Preparations","l20202016",67980.8196008801
"16893","l","2016","Cromoglycate,Rel,Leukotriene Antagonists","l20202016",576324.315078735
"16894","l","2016","Cycloidal Vibration Accessories","l20202016",5445
"16895","l","2016","Cytotoxic Drugs","l20202016",1105034.60984707
"16896","l","2016","Deodorants","l20202016",151106.69049263
"16897","l","2016","Discharge Solidifying Agents","l20202016",147748.679073334
"16898","l","2016","Disinfectants,Preserv&Sterilising Agents","l20202016",390.320005893707
"16899","l","2016","Diuretics","l20202016",4100162.79438409
"16900","l","2016","Douches","l20202016",15.3599996566772
"16901","l","2016","Drainable Dribbling Appliances","l20202016",26.5400009155273
"16902","l","2016","Drugs Acting On The Ear","l20202016",949432.291634083
"16903","l","2016","Drugs Acting On The Nose","l20202016",4366726.16042197
"16904","l","2016","Drugs Acting On The Oropharynx","l20202016",897092.240601495
"16905","l","2016","Drugs Affecting Bone Metabolism","l20202016",1635209.99271202
"16906","l","2016","Drugs Affecting Intestinal Secretions","l20202016",3036481.21232891
"16907","l","2016","Drugs Affecting The Immune Response","l20202016",4944925.38129425
"16908","l","2016","Drugs for Dementia","l20202016",2507729.4752121
"16909","l","2016","Drugs For Genito-Urinary Disorders","l20202016",18930025.0107775
"16910","l","2016","Drugs Used In Diabetes","l20202016",77873362.7286777
"16911","l","2016","Drugs Used In Nausea And Vertigo","l20202016",2903939.30137658
"16912","l","2016","Drugs Used In Neuromuscular  Disorders","l20202016",1350139.15518093
"16913","l","2016","Drugs Used In Obstetrics","l20202016",98.7299997210503
"16914","l","2016","Drugs Used In Park'ism/Related Disorders","l20202016",10121221.7725186
"16915","l","2016","Drugs Used In Psychoses & Rel.Disorders","l20202016",7088126.57207108
"16916","l","2016","Drugs Used In Rheumatic Diseases & Gout","l20202016",10496975.5472025
"16917","l","2016","Drugs Used In Substance Dependence","l20202016",4714805.16275978
"16918","l","2016","Drugs used in the Treatment of Obesity","l20202016",776945.035270572
"16919","l","2016","Dry Mouth Products","l20202016",143100.61177063
"16920","l","2016","Dyspep&Gastro-Oesophageal Reflux Disease","l20202016",2363190.2278319
"16921","l","2016","Elastic Hosiery","l20202016",957664.329238415
"16922","l","2016","Emollient & Barrier Preparations","l20202016",7666000.85224211
"16923","l","2016","Emollients","l20202016",3005723.17595387
"16924","l","2016","Eye Products","l20202016",2289637.13586092
"16925","l","2016","Faecal Collectors","l20202016",8241.94987487793
"16926","l","2016","Filters/Bridges","l20202016",14387.8401031494
"16927","l","2016","Flanges","l20202016",3536.37997817993
"16928","l","2016","Fluids And Electrolytes","l20202016",786526.258231044
"16929","l","2016","Foam","l20202016",20.0499992370605
"16930","l","2016","Foods","l20202016",1004205.47624302
"16931","l","2016","Gauzes & Gauze Tissue","l20202016",200692.530101776
"16932","l","2016","General Anaesthesia","l20202016",257472.989570618
"16933","l","2016","Health Supplements","l20202016",283133.079115391
"16934","l","2016","Hernia Support Garments","l20202016",2774
"16935","l","2016","Hypertension and Heart Failure","l20202016",11749469.1099999
"16936","l","2016","Hypnotics And Anxiolytics","l20202016",5181635.48696733
"16937","l","2016","Hypothalamic&Pituitary Hormones&Antioest","l20202016",3747210.3984499
"16938","l","2016","Ileostomy Bags","l20202016",6691945.20883274
"16939","l","2016","Immunoglobulins","l20202016",8573.9400177002
"16940","l","2016","Incontinence Belts","l20202016",47.1300010681152
"16941","l","2016","Incontinence Sheath Fixing Strips & Adh","l20202016",27751.6097450256
"16942","l","2016","Incontinence Sheaths","l20202016",1042901.41293049
"16943","l","2016","Indwelling Pleural Cath Drain System","l20202016",93156.2700271606
"16944","l","2016","Inhalation Solutions","l20202016",100965.400756836
"16945","l","2016","Insert For Female Stress Incont","l20202016",5661.5299987793
"16946","l","2016","Intravenous Nutrition","l20202016",90.3500003814697
"16947","l","2016","Irrigation Solutions","l20202016",316482.088670731
"16948","l","2016","Irrigation Washout Appliances","l20202016",103764.519636393
"16949","l","2016","Jaw Rehabilitation Device","l20202016",6448.04998779297
"16950","l","2016","Laxatives","l20202016",7319680.10624623
"16951","l","2016","Leg Bags","l20202016",1863038.4320488
"16952","l","2016","Leg Ulcer Wrap","l20202016",41.4000005722046
"16953","l","2016","Lints","l20202016",979.119995117188
"16954","l","2016","Lipid-Regulating Drugs","l20202016",16672939.4894733
"16955","l","2016","Local Anaesthesia","l20202016",1842474.93751928
"16956","l","2016","Local Anaesthetics","l20202016",822.870004653931
"16957","l","2016","Local Prepn for Anal & Rectal Disorders","l20202016",897340.508061528
"16958","l","2016","Low Friction Products","l20202016",94000.3581209183
"16959","l","2016","Lubricant Gels","l20202016",72205.067855835
"16960","l","2016","Lymphoedema Garments","l20202016",1302156.1191988
"16961","l","2016","Metabolic Disorders","l20202016",441065.296859741
"16962","l","2016","Micro-Enema - Sodium Citrate","l20202016",1248.7099609375
"16963","l","2016","Minerals","l20202016",4033428.69934023
"16964","l","2016","Miscellaneous Ophthalmic Preparations","l20202016",2371994.00779694
"16965","l","2016","Miscellaneous Topical Preparations","l20202016",19316.0296382904
"16966","l","2016","Mucolytics","l20202016",2652849.38362312
"16967","l","2016","Mydriatics And Cycloplegics","l20202016",230588.077734232
